cell_id,measured_rank,datasheet_rank,class,verdict,arm,bytes_declared,cell_guard_findings,cell_void,compute_peak_flops_s,datasheet_binding_floor_s,datasheet_bytes_s,datasheet_class,datasheet_compute_fraction,datasheet_diagnostic_below_0.25,datasheet_diagnostic_below_0.5,datasheet_diagnostic_below_0.75,datasheet_flops_s,datasheet_fraction,datasheet_intensity_flops_byte,datasheet_memory_fraction,datasheet_ridge_class,datasheet_ridge_flops_byte,device,device_batch_mean_s,distinct_bytes,distribution_verdict,evidence_class,family,flop_accounting,flops_declared,host_issue_bound,host_loop_mean_s,host_ratio_max,launch_bound,launch_count_in_cell,launch_count_per_step,launch_scale_s,measured_binding_floor_s,measured_bytes_s,measured_class,measured_compute_fraction,measured_diagnostic_below_0.25,measured_diagnostic_below_0.5,measured_diagnostic_below_0.75,measured_flops_s,measured_fraction,measured_intensity_flops_byte,measured_memory_fraction,measured_ridge_class,measured_ridge_flops_byte,memory_mhz,nsys_time_s,physical_floor_s,record_sha256,shape,sm_mhz_high,sm_mhz_low,source_batch_cv,source_file,source_group,source_guard_reasons,source_in_scored_scope,source_state,source_void,source_void_for_scoring,time_s,verdict_void,work_missing_reason,work_state
constants/boosted/moe_expert_down_m2,22,22,launch-bound,void-with-findings,boosted,1054720,[],False,311869440000000.0,5.17263025737602e-07,158715890850.72232,launch-bound,0.0010119063430084228,False,False,False,315582664526.48474,0.07783853717961507,1.9883495145631067,0.07783853717961507,HBM-bound,152.94915254237287,a100,0.00021265066666666666,1054720,,retained-standalone-microbenchmark,expert_down:captured,declared-contractions-only,2097152,False,0.00012577375,0.6488479393115942,True,1,,1.8060582199999998e-06,5.888049360609055e-07,158715890850.72232,launch-bound,0.0010119063430084228,False,False,False,315582664526.48474,0.0886042740862117,1.9883495145631067,0.0886042740862117,HBM-bound,174.10333138515472,1593,,6.724454951405306e-09,,"{""k"":512,""length"":0,""m"":2,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0030029353023868005,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,6.645333333333333e-06,True,,declared
constants/boosted/gemm_G3_m2,23,23,launch-bound,void-with-findings,boosted,1054720,[],False,311869440000000.0,5.17263025737602e-07,158971061093.24762,launch-bound,0.0010135332020807838,False,False,False,316090032154.3409,0.07796367952234758,1.9883495145631067,0.07796367952234758,HBM-bound,152.94915254237287,a100,0.0002123093333333333,1054720,,retained-standalone-microbenchmark,G3:grid,declared-contractions-only,2097152,False,0.00012353533333333332,0.6210321222694175,True,1,,1.8060582199999998e-06,5.888049360609055e-07,158971061093.24762,launch-bound,0.0010135332020807838,False,False,False,316090032154.3409,0.08874672468763649,1.9883495145631067,0.08874672468763649,HBM-bound,174.10333138515472,1593,,6.724454951405306e-09,,"{""k"":512,""length"":0,""m"":2,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.003594964594051094,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,6.634666666666666e-06,True,,declared
constants/boosted/moe_expert_down_m27,24,24,launch-bound,void-with-findings,boosted,1131520,[],False,311869440000000.0,5.549278091650973e-07,159040479760.11993,launch-bound,0.01275957765797952,False,False,False,3979322338830.5845,0.07799772430169095,25.02081447963801,0.07799772430169095,HBM-bound,152.94915254237287,a100,0.00022766933333333335,1131520,,retained-standalone-microbenchmark,expert_down:captured,declared-contractions-only,28311552,False,0.000117053,0.5210488809121622,True,1,,1.8060582199999998e-06,6.31679081890583e-07,159040479760.11993,launch-bound,0.01275957765797952,False,False,False,3979322338830.5845,0.08878547815178733,25.02081447963801,0.08878547815178733,HBM-bound,174.10333138515472,1593,,9.078014184397163e-08,,"{""k"":512,""length"":0,""m"":27,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0028048406197705585,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.114666666666667e-06,True,,declared
constants/boosted/gemm_G3_m32,25,25,launch-bound,void-with-findings,boosted,1146880,[],False,311869440000000.0,5.624607658505964e-07,161018345189.06778,launch-bound,0.015105477240146702,False,False,False,4710936727817.297,0.07896772264843642,29.257142857142856,0.07896772264843642,HBM-bound,152.94915254237287,a100,0.00022792533333333332,1146880,,retained-standalone-microbenchmark,G3:grid,declared-contractions-only,33554432,False,0.00011719483333333333,0.5243084881756757,True,1,,1.8060582199999998e-06,6.402539110565185e-07,161018345189.06778,launch-bound,0.015105477240146702,False,False,False,4710936727817.297,0.08988963558449811,29.257142857142856,0.08988963558449811,HBM-bound,174.10333138515472,1593,,1.075912792224849e-07,,"{""k"":512,""length"":0,""m"":32,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0034108699285452116,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.122666666666666e-06,True,,declared
constants/boosted/moe_expert_down_m14,26,26,launch-bound,void-with-findings,boosted,1091584,[],False,311869440000000.0,5.353421217827998e-07,164395180722.89157,launch-bound,0.007089033834312823,False,False,False,2210853012048.193,0.080623813521506,13.448405253283303,0.080623813521506,HBM-bound,152.94915254237287,a100,0.00021248,1091584,,retained-standalone-microbenchmark,expert_down:captured,declared-contractions-only,14680064,False,0.00012436033333333333,0.5962814775485438,True,1,,1.8060582199999998e-06,6.093845260591507e-07,164395180722.89157,launch-bound,0.007089033834312823,False,False,False,2210853012048.193,0.09177477802095643,13.448405253283303,0.09177477802095643,HBM-bound,174.10333138515472,1593,,4.707118465983714e-08,,"{""k"":512,""length"":0,""m"":14,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.003110829996953735,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,6.64e-06,True,,declared
constants/boosted/gemm_G3_m16,27,27,launch-bound,void-with-findings,boosted,1097728,[],False,311869440000000.0,5.383553044569993e-07,165254114813.32797,launch-bound,0.008098500543643484,False,False,False,2525674829385.789,0.08104505787690677,15.283582089552239,0.08104505787690677,HBM-bound,152.94915254237287,a100,0.00021256533333333333,1097728,,retained-standalone-microbenchmark,G3:grid,declared-contractions-only,16777216,False,0.00012587066666666665,0.6173612154447116,True,1,,1.8060582199999998e-06,6.128144577255249e-07,165254114813.32797,launch-bound,0.008098500543643484,False,False,False,2525674829385.789,0.09225428408152223,15.283582089552239,0.09225428408152223,HBM-bound,174.10333138515472,1593,,5.379563961124245e-08,,"{""k"":512,""length"":0,""m"":16,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0023749818478922486,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,6.6426666666666665e-06,True,,declared
constants/boosted/moe_expert_down_m54,28,28,launch-bound,void-with-findings,boosted,1214464,[],False,311869440000000.0,5.956057752667922e-07,166273822562.9792,launch-bound,0.024857651107330674,False,False,False,7752341730558.598,0.08154514995438009,46.62394603709949,0.08154514995438009,HBM-bound,152.94915254237287,a100,0.00023372800000000002,1214464,,retained-standalone-microbenchmark,expert_down:captured,declared-contractions-only,56623104,False,0.00011255275,0.5298690459801763,True,1,,1.8060582199999998e-06,6.779831593866349e-07,166273822562.9792,launch-bound,0.024857651107330674,False,False,False,7752341730558.598,0.09282354317998834,46.62394603709949,0.09282354317998834,HBM-bound,174.10333138515472,1593,,1.8156028368794326e-07,,"{""k"":512,""length"":0,""m"":54,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.003161830608924619,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.304000000000001e-06,True,,declared
envelope/a100/hbm_read_1mib,29,29,launch-bound,launch-screen-excluded,lane-a,1048576,[],False,282009600000000.0,5.142498430634024e-07,170666660638.88913,launch-bound,0.0,False,False,False,0.0,0.08369951577158326,0.0,0.08369951577158326,HBM-bound,138.3050847457627,a100,,1048576,,retained-hardware-envelope,hbm_read,source-zero-scalar-work-uninventoried,0,False,,,True,1,,1.8060582199999998e-06,5.853750043945312e-07,170666660638.88913,launch-bound,0.0,False,False,False,0.0,0.09527587625645607,0.0,0.09527587625645607,HBM-bound,157.4338634865761,1593,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":1048576}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,6.144000216999999e-06,False,,declared
envelope/a100/hbm_write_1mib,30,30,launch-bound,launch-screen-excluded,lane-a,1048576,[],False,282009600000000.0,5.142498430634024e-07,170666660638.88913,launch-bound,0.0,False,False,False,0.0,0.08369951577158326,0.0,0.08369951577158326,HBM-bound,138.3050847457627,a100,,1048576,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,True,1,,1.8060582199999998e-06,5.853750043945312e-07,170666660638.88913,launch-bound,0.0,False,False,False,0.0,0.09527587625645607,0.0,0.09527587625645607,HBM-bound,157.4338634865761,1593,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":1048576}",1275,1275,,examples/a100_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,6.144000216999999e-06,False,,declared
constants/boosted/gemm_G3_m69,31,31,launch-bound,void-with-findings,boosted,1260544,[],False,311869440000000.0,6.182046453232894e-07,170774566473.98843,launch-bound,0.03142978176799355,False,False,False,9801988439306.357,0.08375243569228089,57.39723801787165,0.08375243569228089,HBM-bound,152.94915254237287,a100,0.0002362026666666667,1260544,,retained-standalone-microbenchmark,G3:grid,declared-contractions-only,72351744,False,0.00011220858333333333,0.4865217537715517,True,1,,1.8060582199999998e-06,7.037076468844413e-07,170774566473.98843,launch-bound,0.03142978176799355,False,False,False,9801988439306.357,0.095336115455804,57.39723801787165,0.095336115455804,HBM-bound,174.10333138515472,1593,,2.3199369582348306e-07,,"{""k"":512,""length"":0,""m"":69,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0032313121062135545,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.381333333333334e-06,True,,declared
constants/boosted/gemm_G3_m64,32,32,launch-bound,void-with-findings,boosted,1245184,[],False,311869440000000.0,6.106716886377903e-07,171607497243.66043,launch-bound,0.02965581014952726,False,False,False,9248740904079.383,0.0841609273205334,53.89473684210526,0.0841609273205334,HBM-bound,152.94915254237287,a100,0.000232192,1245184,,retained-standalone-microbenchmark,G3:grid,declared-contractions-only,67108864,False,0.00011196816666666667,0.4935770580947137,True,1,,1.8060582199999998e-06,6.951328177185058e-07,171607497243.66043,launch-bound,0.02965581014952726,False,False,False,9248740904079.383,0.09580110497774337,53.89473684210526,0.09580110497774337,HBM-bound,174.10333138515472,1593,,2.151825584449698e-07,,"{""k"":512,""length"":0,""m"":64,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0026245602456975124,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.256e-06,True,,declared
constants/boosted/attn_decode_b64_l512,33,33,HBM-bound,void-with-findings,boosted,67108864,[],False,311869440000000.0,3.291198995605775e-05,178329251700.68027,HBM-bound,0.0011436147876539636,True,True,True,356658503401.36053,0.08745745630329972,2.0,0.08745745630329972,HBM-bound,152.94915254237287,a100,0.00037632000000000003,67108864,,retained-standalone-microbenchmark,attn_decode,declared-contractions-only,134217728,False,1.6414166666666668e-06,0.004678477411684783,False,1,,1.8060582199999998e-06,3.746400028125e-05,178329251700.68027,HBM-bound,0.0011436147876539636,True,True,True,356658503401.36053,0.09955357217594067,2.0,0.09955357217594067,HBM-bound,174.10333138515472,1593,,1.2341996233521658e-05,,"{""k"":64,""length"":512,""m"":64,""n"":16,""rotate"":1,""size_bytes"":0}",1410,1410,0.006234796863885495,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00037632000000000003,True,,declared
constants/boosted/attn_decode_b64_l128,34,34,HBM-bound,void-with-findings,boosted,16777216,[],False,311869440000000.0,8.227997489014438e-06,178410163339.38293,HBM-bound,0.0011441336691365653,True,True,True,356820326678.76587,0.08749713754481665,2.0,0.08749713754481665,HBM-bound,152.94915254237287,a100,0.0003761493333333333,16777216,,retained-standalone-microbenchmark,attn_decode,declared-contractions-only,33554432,False,6.488333333333334e-06,0.018317864441416896,False,1,,1.8060582199999998e-06,9.3660000703125e-06,178410163339.38293,HBM-bound,0.0011441336691365653,True,True,True,356820326678.76587,0.0995987416732982,2.0,0.0995987416732982,HBM-bound,174.10333138515472,1593,,1.075912792224849e-07,,"{""k"":64,""length"":128,""m"":64,""n"":16,""rotate"":1,""size_bytes"":0}",1410,1410,0.004886719425711906,examples/a100_kernel_constants_v1/measurements/results.json,4,"[""G9R"",""G10"",""G11R""]",True,void,True,False,9.403733333333333e-05,True,,declared
constants/boosted/gemm_G3_holdout_m89,35,35,launch-bound,void-with-findings,boosted,1321984,[],False,311869440000000.0,6.483364720652857e-07,178904366654.6373,launch-bound,0.04049597329540817,False,False,False,12629456513893.9,0.08773950812864746,70.59333849728893,0.08773950812864746,HBM-bound,152.94915254237287,a100,0.0002364586666666667,1321984,,retained-standalone-microbenchmark,G3:holdout,declared-contractions-only,93323264,False,0.00011119750000000001,0.4783803436147186,True,1,,1.8060582199999998e-06,7.380069635481834e-07,178904366654.6373,launch-bound,0.04049597329540817,False,False,False,12629456513893.9,0.09987463418641962,70.59333849728893,0.09987463418641962,HBM-bound,174.10333138515472,1593,,2.9923824533753613e-07,,"{""k"":512,""length"":0,""m"":89,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.003287778267464547,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.389333333333334e-06,True,,declared
constants/boosted/attn_decode_b64_l8192,36,36,HBM-bound,void-with-findings,boosted,1073741824,[],False,311869440000000.0,0.000526591839296924,180568443710.98514,HBM-bound,0.0011579745916174737,True,True,True,361136887421.9703,0.08855561622674647,2.0,0.08855561622674647,HBM-bound,152.94915254237287,a100,0.005946453333333334,1073741824,,retained-standalone-microbenchmark,attn_decode,declared-contractions-only,2147483648,False,1.6456666666666668e-06,0.0003014766808712121,False,1,,1.8060582199999998e-06,0.0005994240045,180568443710.98514,HBM-bound,0.0011579745916174737,True,True,True,361136887421.9703,0.10080361702998313,2.0,0.10080361702998313,HBM-bound,174.10333138515472,1593,,0.0005060218455743879,,"{""k"":64,""length"":8192,""m"":64,""n"":16,""rotate"":1,""size_bytes"":0}",1410,1410,0.004110976314171986,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.005946453333333334,True,,declared
constants/boosted/attn_decode_b64_l2048,37,37,HBM-bound,void-with-findings,boosted,268435456,[],False,311869440000000.0,0.000131647959824231,182160403034.339,HBM-bound,0.0011681837312071293,True,True,True,364320806068.678,0.08933635585095877,2.0,0.08933635585095877,HBM-bound,152.94915254237287,a100,0.0014736213333333334,268435456,,retained-standalone-microbenchmark,attn_decode,declared-contractions-only,536870912,False,1.606416666666667e-06,0.0011393229166666667,False,1,,1.8060582199999998e-06,0.000149856001125,182160403034.339,HBM-bound,0.0011681837312071293,True,True,True,364320806068.678,0.10169233963655067,2.0,0.10169233963655067,HBM-bound,174.10333138515472,1593,,0.00011107796610169492,,"{""k"":64,""length"":2048,""m"":64,""n"":16,""rotate"":1,""size_bytes"":0}",1410,1410,0.006502907453138534,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.0014736213333333334,True,,declared
constants/boosted/attn_prefill_granite_s128,38,38,launch-bound,void-with-findings,boosted,2097152,[],False,311869440000000.0,1.0284996861268048e-06,187692601431.98093,launch-bound,0.019258582199728803,False,False,False,6006163245823.39,0.09204949458175461,32.0,0.09204949458175461,HBM-bound,152.94915254237287,a100,0.0001787733333333333,2097152,,retained-standalone-microbenchmark,attn_prefill_granite,declared-contractions-only,67108864,False,0.00011864591666666667,0.6983314732142857,True,2,,3.6121164399999996e-06,1.1707500087890624e-06,187692601431.98093,launch-bound,0.019258582199728803,False,False,False,6006163245823.39,0.1047807287102383,32.0,0.1047807287102383,HBM-bound,174.10333138515472,1593,,2.151825584449698e-07,,"{""k"":64,""length"":128,""m"":128,""n"":16,""rotate"":1,""size_bytes"":0}",1410,1410,0.004348655646369576,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",False,void,True,False,1.1173333333333332e-05,True,,declared
constants/boosted/gemm_G3_m111,39,39,launch-bound,void-with-findings,boosted,1389568,[],False,311869440000000.0,6.814814814814815e-07,187982683982.68396,launch-bound,0.050487993750405094,False,False,False,15745662337662.336,0.09219175885842552,83.76123802505526,0.09219175885842552,HBM-bound,152.94915254237287,a100,0.00023654400000000002,1389568,,retained-standalone-microbenchmark,G3:grid,declared-contractions-only,116391936,False,0.00011151808333333334,0.47854521780303033,True,1,,1.8060582199999998e-06,7.757362118782997e-07,187982683982.68396,launch-bound,0.050487993750405094,False,False,False,15745662337662.336,0.10494266935583058,83.76123802505526,0.10494266935583058,HBM-bound,174.10333138515472,1593,,3.732072498029945e-07,,"{""k"":512,""length"":0,""m"":111,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.002499351814673694,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.3920000000000005e-06,True,,declared
constants/boosted/gemm_G2_m16,40,40,launch-bound,void-with-findings,boosted,2162688,[],False,311869440000000.0,1.0606403013182674e-06,192547008547.00858,launch-bound,0.009578995657272518,False,False,False,2987396011396.0117,0.09443022625696826,15.515151515151516,0.09443022625696826,HBM-bound,152.94915254237287,a100,0.00017971199999999998,2162688,,retained-standalone-microbenchmark,G2:grid,declared-contractions-only,33554432,False,6.0059e-05,0.34854910714285714,True,1,,1.8060582199999998e-06,1.2073359465637208e-06,192547008547.00858,launch-bound,0.009578995657272518,False,False,False,2987396011396.0117,0.10749073598323726,15.515151515151516,0.10749073598323726,HBM-bound,174.10333138515472,1593,,1.075912792224849e-07,,"{""k"":1024,""length"":0,""m"":16,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.002849002849002837,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,1.1231999999999999e-05,True,,declared
constants/boosted/gemm_G3_m152,41,41,launch-bound,void-with-findings,boosted,1515520,[],False,311869440000000.0,7.432517263025738e-07,205095633345.36267,launch-bound,0.0691616622573263,False,False,False,21569408877661.492,0.10058440900882899,105.16756756756757,0.10058440900882899,HBM-bound,152.94915254237287,a100,0.0002364586666666667,1515520,,retained-standalone-microbenchmark,G3:grid,declared-contractions-only,159383552,False,0.00011124425,0.48227391098484845,True,1,,1.8060582199999998e-06,8.460498110389709e-07,205095633345.36267,launch-bound,0.0691616622573263,False,False,False,21569408877661.492,0.11449609496196826,105.16756756756757,0.11449609496196826,HBM-bound,174.10333138515472,1593,,5.110585763068032e-07,,"{""k"":512,""length"":0,""m"":152,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0021349981173221185,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.389333333333334e-06,True,,declared
constants/boosted/gemm_G3_holdout_m172,42,42,launch-bound,void-with-findings,boosted,1576960,[],False,311869440000000.0,7.7338355304457e-07,213410321183.68817,launch-bound,0.07826188097539556,False,False,False,24407488993143.266,0.10466215531999773,114.36883116883116,0.10466215531999773,HBM-bound,152.94915254237287,a100,0.0002364586666666667,1576960,,retained-standalone-microbenchmark,G3:holdout,declared-contractions-only,180355072,False,0.00011653275,0.5156123173701299,True,1,,1.8060582199999998e-06,8.80349127702713e-07,213410321183.68817,launch-bound,0.07826188097539556,False,False,False,24407488993143.266,0.11913782854150752,114.36883116883116,0.11913782854150752,HBM-bound,174.10333138515472,1593,,5.783031258208563e-07,,"{""k"":512,""length"":0,""m"":172,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0021349981173221185,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.389333333333334e-06,True,,declared
constants/boosted/attn_decode_b256_l128,43,43,HBM-bound,void-with-findings,boosted,67108864,[],False,311869440000000.0,3.291198995605775e-05,221592561284.86896,HBM-bound,0.0014210597953096587,True,True,True,443185122569.7379,0.10867494570232508,2.0,0.10867494570232508,HBM-bound,152.94915254237287,a100,0.00030284800000000004,67108864,,retained-standalone-microbenchmark,attn_decode,declared-contractions-only,134217728,False,1.6790833333333332e-06,0.00823666351010101,False,1,,1.8060582199999998e-06,3.746400028125e-05,221592561284.86896,HBM-bound,0.0014210597953096587,True,True,True,443185122569.7379,0.12370562223045882,2.0,0.12370562223045882,HBM-bound,174.10333138515472,1593,,1.2341996233521658e-05,,"{""k"":64,""length"":128,""m"":256,""n"":16,""rotate"":1,""size_bytes"":0}",1410,1410,0.003416273782187129,examples/a100_kernel_constants_v1/measurements/results.json,1,"[""G9R"",""G10"",""G11R""]",True,void,True,False,0.00030284800000000004,True,,declared
constants/boosted/gemm_G3_m194,44,44,launch-bound,void-with-findings,boosted,1644544,[],False,311869440000000.0,8.065285624607659e-07,221995680345.57233,launch-bound,0.08804969361316342,False,False,False,27460008639308.85,0.10887264612051374,123.69613947696139,0.10887264612051374,HBM-bound,152.94915254237287,a100,0.00023705600000000003,1644544,,retained-standalone-microbenchmark,G3:grid,declared-contractions-only,203423744,False,0.00011607033333333334,0.49795006061422414,True,1,,1.8060582199999998e-06,9.180783760328293e-07,221995680345.57233,launch-bound,0.08804969361316342,False,False,False,27460008639308.85,0.12393066631112705,123.69613947696139,0.12393066631112705,HBM-bound,174.10333138515472,1593,,6.522721302863147e-07,,"{""k"":512,""length"":0,""m"":194,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0021598272138228848,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,7.408000000000001e-06,True,,declared
constants/base/moe_expert_gate_up_m14,45,45,launch-bound,void-with-findings,base,2154496,[],False,282009600000000.0,1.0566227244193345e-06,222326912493.1205,launch-bound,0.010743366630575669,False,False,False,3029732526141.992,0.10903509126506616,13.627376425855513,0.10903509126506616,HBM-bound,138.3050847457627,a100,0.00015505066666666667,2154496,,retained-standalone-microbenchmark,expert_gate_up:captured,declared-contractions-only,29360128,False,7.903291666666667e-05,0.6663131208609271,True,1,,1.8060582199999998e-06,1.2027627043418885e-06,222326912493.1205,launch-bound,0.010743366630575669,False,False,False,3029732526141.992,0.1241155790116148,13.627376425855513,0.1241155790116148,HBM-bound,157.4338634865761,1593,,1.0411038489469862e-07,,"{""k"":1024,""length"":0,""m"":14,""n"":1024,""rotate"":1,""size_bytes"":0}",1275,1275,0.0032559602548704407,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,9.690666666666667e-06,True,,declared
constants/boosted/moe_expert_down_m1,46,46,launch-bound,void-with-findings,boosted,1051648,[],False,311869440000000.0,5.157564344005022e-07,222555304740.4063,launch-bound,0.0007115323382553583,False,False,False,221905191873.58914,0.10914710095947422,0.997078870496592,0.10914710095947422,HBM-bound,152.94915254237287,a100,0.00015121066666666668,1051648,,retained-standalone-microbenchmark,expert_down:captured,declared-contractions-only,1048576,False,0.00011235958333333334,0.7603743043664384,True,1,,1.8060582199999998e-06,5.870899702277183e-07,222555304740.4063,launch-bound,0.0007115323382553583,False,False,False,221905191873.58914,0.12424308060688169,0.997078870496592,0.12424308060688169,HBM-bound,174.10333138515472,1593,,3.362227475702653e-09,,"{""k"":512,""length"":0,""m"":1,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.007486737675745791,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,4.725333333333334e-06,True,,declared
