architecture,lane,arm,width,bytes,median_us,min_us,max_us,q1_us,q3_us,relative_iqr,repetitions
a100,legacy,auto,4,262144,19.2512013,18.73919927,19.35360022,18.89279857,19.2512013,0.018617161828753077,5
a100,legacy,auto,4,278528,18.84160005,18.68800074,18.94399896,18.79039966,18.94399896,0.008152136739575882,5
a100,legacy,auto,4,294912,18.99519935,18.89279857,19.96799931,18.99519935,19.30239983,0.01617253256149685,5
a100,legacy,auto,4,311296,19.35360022,18.94399896,20.83840035,19.14880052,20.63360065,0.07671958256457154,5
a100,legacy,auto,4,327680,19.20000091,18.73919927,19.35360022,19.04639974,19.30239983,0.013333337388888726,5
a100,legacy,auto,4,344064,18.94399896,18.84160005,19.30239983,18.94399896,18.99519935,0.0027027234380719036,5
a100,legacy,auto,4,360448,18.68800074,18.43200065,18.84160005,18.43200065,18.79039966,0.019178028457205606,5
a100,legacy,auto,4,376832,18.63680035,18.53439957,18.84160005,18.58559996,18.84160005,0.013736268307451206,5
a100,legacy,auto,4,393216,18.63680035,18.38080026,18.68800074,18.43200065,18.68800074,0.013736268307451206,5
a100,legacy,auto,4,409600,22.27200009,22.2207997,22.73279987,22.2207997,22.37440087,0.0068966042285966145,5
a100,legacy,auto,4,425984,22.4255994,22.4255994,22.63039909,22.4255994,22.47679979,0.0022831224747554245,5
a100,legacy,auto,4,442368,22.63039909,22.47679979,23.50080013,22.52800018,22.88639918,0.015837060520880197,5
a100,legacy,auto,4,458752,24.11520109,22.52800018,25.75359866,22.68159948,24.26880039,0.06581744452706116,5
a100,legacy,auto,4,475136,23.14240113,22.52800018,24.4223997,22.88639918,23.55200052,0.028761118444929422,5
a100,legacy,auto,4,491520,22.52800018,22.47679979,22.93759957,22.47679979,22.57920057,0.004545489132715373,5
a100,legacy,auto,4,507904,22.98879996,22.93759957,23.44959974,22.93759957,23.09120074,0.0066815653825891014,5
a100,legacy,auto,4,524288,22.83519879,22.83519879,22.98879996,22.83519879,22.93759957,0.0044843393281447305,5
a100,legacy,auto,4,540672,22.93759957,22.83519879,23.80799875,22.88639918,22.93759957,0.002232159901638662,5
a100,legacy,auto,4,557056,22.98879996,22.88639918,23.19359966,22.93759957,23.04000035,0.004454376921726016,5
a100,legacy,auto,4,573440,23.09120074,22.93759957,23.50080013,23.04000035,23.24480005,0.008869166324695803,5
a100,legacy,auto,4,589824,23.29600044,23.04000035,23.55200052,23.09120074,23.55200052,0.0197802099629424,5
a100,legacy,auto,4,606208,24.47360009,23.70559983,25.34399927,23.85919914,24.57599901,0.029288697509316827,5
a100,legacy,auto,4,622592,23.96159992,23.75680022,24.98560026,23.91039953,24.0640007,0.006410305259783409,5
a100,legacy,auto,4,638976,23.75680022,23.70559983,23.85919914,23.75680022,23.75680022,0.0,5
a100,legacy,auto,4,655360,24.0640007,23.75680022,25.24160221,23.80799875,25.08800104,0.053191582977306105,5
a100,legacy,auto,4,671744,24.11520109,24.01280031,25.13920143,24.01280031,24.26880039,0.010615714090236506,5
a100,legacy,auto,4,688128,24.93439987,24.16640148,29.1839987,24.26880039,24.98560026,0.02874742820108624,5
a100,legacy,auto,4,704512,26.47039853,24.32000078,28.67200039,24.4223997,27.18720213,0.10444884034770138,5
a100,legacy,auto,4,720896,24.47360009,24.4223997,25.80479905,24.4223997,24.6271994,0.008368188547939895,5
a100,legacy,auto,4,737280,24.7807987,24.6271994,25.13920143,24.72960018,24.83199909,0.004132187636066854,5
a100,legacy,auto,4,753664,25.24160221,25.03680065,27.44320035,25.24160221,25.65119788,0.016227007564429945,5
a100,legacy,auto,4,770048,25.34399927,25.13920143,25.70239827,25.19040182,25.49760044,0.012121158019588185,5
a100,legacy,auto,4,786432,25.54880083,25.39519966,25.60000122,25.49760044,25.54880083,0.0020040232158325434,5
a100,legacy,auto,4,802816,27.64799818,27.49440074,28.16000022,27.59679779,27.75039896,0.005555598238975223,5
a100,legacy,auto,4,819200,27.69919857,27.54560113,28.92800048,27.69919857,28.00639905,0.011090590914522578,5
a100,legacy,auto,4,835584,27.90400013,27.85279974,30.61760031,27.85279974,28.56959961,0.025688068615988883,5
a100,legacy,auto,4,851968,28.10879983,28.00639905,31.18079901,28.00639905,28.6208,0.021857957426708114,5
a100,legacy,auto,4,868352,28.41599844,28.31360139,30.51519953,28.41599844,28.56959961,0.005405446876143681,5
a100,legacy,auto,4,884736,28.46719883,28.31360139,30.87360039,28.46719883,30.41279875,0.06834532373974357,5
a100,legacy,auto,4,901120,28.67200039,28.46719883,29.95199896,28.6208,28.67200039,0.0017857278635451971,5
a100,legacy,auto,4,917504,28.87680009,28.77439931,28.92800048,28.8255997,28.87680009,0.0017730631455155185,5
a100,legacy,auto,4,933888,28.97920087,28.92800048,29.38880026,28.97920087,29.28639948,0.010600658430095639,5
a100,legacy,auto,4,950272,29.23519909,29.13280204,29.54240143,29.1839987,29.23519909,0.0017513268797102696,5
a100,legacy,auto,4,966656,29.69599888,29.54240143,29.79839966,29.5935981,29.79839966,0.006896604516574522,5
a100,legacy,auto,4,983040,29.79839966,29.69599888,30.20800091,29.79839966,30.10560013,0.010309294240803466,5
a100,legacy,auto,4,999424,30.31040169,30.31040169,30.51519953,30.31040169,30.36159836,0.0016890792317308778,5
a100,legacy,auto,4,1015808,30.61760031,30.46399914,30.72000109,30.56639992,30.6688007,0.0033445070470318637,5
a100,legacy,auto,4,1032192,30.72000109,30.56639992,33.5871987,30.72000109,32.30720013,0.05166663358344295,5
a100,legacy,auto,4,1048576,30.8224,30.72000109,32.30720013,30.8224,30.92480078,0.003322284442483503,5
a100,legacy,auto,4,1064960,31.28319979,31.18079901,32.35840052,31.18079901,31.33440018,0.004910021066614112,5
a100,legacy,auto,4,1081344,31.64159879,31.48800135,32.15359896,31.5903984,31.74399957,0.0048544060943134845,5
a100,legacy,auto,4,1097728,32.05119818,31.69279918,34.56000239,31.99999779,32.4608013,0.014377107133783965,5
a100,legacy,auto,4,1114112,32.71679953,31.99999779,33.48479792,32.10239857,32.71679953,0.018779372335506823,5
a100,legacy,auto,4,1130496,32.25599974,32.10239857,32.71679953,32.25599974,32.35840052,0.003174627381739817,5
a100,legacy,auto,4,1146880,32.92160109,32.35840052,33.07519853,32.8704007,33.02400187,0.004665665244533273,5
a100,legacy,auto,4,1163264,33.28000009,32.81920031,38.60479966,32.8704007,33.63839909,0.02307687463711189,5
a100,legacy,auto,4,1179648,32.8704007,32.81920031,35.68639979,32.8704007,32.97280148,0.003115288460721549,5
a100,legacy,auto,4,1196032,34.45760161,34.30400044,35.32800078,34.35520083,34.508802,0.004457686049612486,5
a100,legacy,auto,4,1212416,34.71359983,34.61120278,36.71040013,34.61120278,34.71359983,0.0029497675407177855,5
a100,legacy,auto,4,1228800,34.81600061,34.71359983,35.12319922,34.81600061,34.96960178,0.004411798233823463,5
a100,legacy,auto,4,1245184,35.32800078,35.07199883,36.35200113,35.12319922,35.6351994,0.014492758398314355,5
a100,legacy,auto,4,1261568,35.48159823,35.32800078,35.58399901,35.43039784,35.53279862,0.002886025013197482,5
a100,legacy,auto,4,1277952,35.94239801,35.73760018,36.96640208,35.73760018,36.09599918,0.009971482701301226,5
a100,legacy,auto,4,1294336,35.9935984,35.73760018,37.52959892,35.9935984,37.11999953,0.031294485132667305,5
a100,legacy,auto,4,1310720,36.30080074,36.09599918,36.71040013,36.09599918,36.45440191,0.009873135652489236,5
a100,legacy,auto,4,1327104,36.19839996,36.14719957,36.30080074,36.19839996,36.30080074,0.0028288758650424173,5
a100,legacy,auto,4,1343488,36.65919974,36.40320152,37.17119992,36.5056023,36.65919974,0.00418987433139201,5
a100,legacy,auto,4,1359872,37.06879914,36.91520169,38.24640065,37.01759875,37.32480109,0.008287356135810432,5
a100,legacy,auto,4,1376256,37.32480109,37.17119992,39.06559944,37.17119992,37.68320009,0.013717425278849633,5
a100,legacy,auto,4,1392640,37.68320009,37.42719814,37.78559715,37.68320009,37.73440048,0.0013587059983683624,5
a100,legacy,auto,4,1409024,37.73440048,37.42719814,39.32160139,37.58079931,37.83679754,0.006784213522503959,5
a100,legacy,auto,4,1425408,37.88799793,37.78559715,39.11679983,37.83679754,37.93919832,0.002702723437358558,5
a100,legacy,auto,4,1441792,38.09279948,37.99039871,38.19520026,38.04159909,38.14399987,0.002688192556017506,5
a100,legacy,auto,4,1458176,38.5024026,38.29760104,39.01439905,38.29760104,38.912002,0.015957470664441017,5
a100,legacy,auto,4,1474560,44.85119879,44.64640096,48.74239862,44.74880174,46.02880031,0.028538781672105305,5
a100,legacy,auto,4,1490944,45.00479996,44.90239918,46.79679871,44.95359957,45.26079819,0.00682590790922385,5
a100,legacy,auto,4,1507328,46.64320126,44.80000213,46.89919949,45.05600035,46.79679871,0.03732158841963669,5
a100,legacy,auto,4,1523712,45.56800053,44.95359957,48.43520001,45.00479996,46.64320126,0.0359550842903749,5
a100,legacy,auto,4,1540096,45.67039758,45.10720074,47.97440022,45.36319897,46.0800007,0.015695105976346973,5
a100,legacy,auto,4,1556480,45.92639953,45.05600035,47.10400105,45.77279836,46.33600265,0.012263192755445563,5
a100,legacy,auto,4,1572864,46.89919949,45.82399875,47.82079905,46.4383997,47.46240005,0.021834068835617164,5
a100,legacy,auto,4,1589248,49.2031984,47.87199944,49.45920035,48.076801,49.30559918,0.02497394925448583,5
a100,legacy,auto,4,1605632,47.46240005,46.74560204,48.74239862,47.2063981,48.02560061,0.017260031290811148,5
a100,legacy,auto,4,1622016,47.5647971,47.35999927,48.23040217,47.35999927,47.71839827,0.007534963289058129,5
a100,legacy,auto,4,1638400,46.89919949,46.74560204,48.64000157,46.89919949,47.51360044,0.013100457079891124,5
a100,legacy,auto,4,1654784,47.66719788,47.10400105,48.28160256,47.30879888,48.23040217,0.019334119289329623,5
a100,legacy,auto,4,1671168,48.076801,47.10400105,49.51040074,47.25759849,49.45920035,0.045793434966690146,5
a100,legacy,auto,4,1687552,48.58880118,47.30879888,50.02240092,48.53760079,48.94720018,0.008429913479087897,5
a100,legacy,auto,4,1703936,48.58880118,47.10400105,49.10080135,47.82079905,48.89599979,0.02212857106757701,5
a100,legacy,auto,4,1720320,47.30879888,47.10400105,49.76639897,47.30879888,47.87199944,0.011904774023719743,5
a100,legacy,auto,4,1736704,48.076801,47.30879888,51.25120282,47.35999927,48.076801,0.014909513842237552,5
a100,legacy,auto,4,1753088,47.71839827,47.30879888,47.97440022,47.41119966,47.97440022,0.011802587270706362,5
a100,legacy,auto,4,1769472,49.86879975,47.35999927,50.07360131,49.04960096,50.07360131,0.020533888024846667,5
a100,legacy,auto,4,1785856,49.15199801,48.8447994,51.55839771,48.99840057,50.48320442,0.030208412884821376,5
a100,legacy,auto,4,1802240,49.40799996,48.12800139,50.17600209,48.89599979,49.92000014,0.020725395701688337,5
a100,legacy,auto,4,1818624,48.8447994,47.82079905,49.81759936,48.28160256,49.15199801,0.017819613565656218,5
a100,legacy,auto,4,1835008,48.74239862,48.17920178,51.45599693,48.38399962,50.02240092,0.03361347300064416,5
a100,legacy,auto,4,1851392,47.82079905,47.61599749,49.56159741,47.71839827,48.28160256,0.011777391871079611,5
a100,legacy,auto,4,1867776,47.76959866,47.71839827,49.30559918,47.76959866,47.82079905,0.00107181955545444,5
a100,legacy,auto,4,1884160,48.02560061,47.71839827,49.45920035,47.92319983,49.04960096,0.023454181013729085,5
a100,legacy,auto,4,1900544,49.25439879,48.64000157,50.17600209,49.2031984,50.07360131,0.017671577186659692,5
a100,legacy,auto,4,1916928,49.04960096,48.28160256,49.66399819,48.58880118,49.10080135,0.010438416622747594,5
a100,legacy,auto,4,1933312,48.38399962,47.97440022,51.55839771,48.17920178,48.74239862,0.01164014642078495,5
a100,legacy,auto,4,1949696,48.53760079,48.38399962,51.50719732,48.38399962,49.66399819,0.026371278125962017,5
a100,legacy,auto,4,1966080,48.8447994,48.43520001,51.09760165,48.69120196,51.04640126,0.04821801561129971,5
a100,legacy,auto,4,1982464,51.25120282,49.97120053,52.63360217,50.73919892,52.42880061,0.03296706412792057,5
a100,legacy,auto,4,1998848,50.1248017,49.92000014,52.88959667,50.1248017,52.88959667,0.055158222601008396,5
a100,legacy,auto,4,2015232,51.66079849,50.8415997,54.16960269,50.94400048,52.73600295,0.03468785853836306,5
a100,legacy,auto,4,2031616,50.32960325,50.17600209,51.81439966,50.22720248,51.55839771,0.02644954746389738,5
a100,legacy,auto,4,2048000,51.09760165,50.38080364,52.53120139,51.04640126,51.14880204,0.0020040232162245996,5
a100,legacy,auto,4,2064384,51.55839771,49.97120053,52.88959667,50.32960325,51.66079849,0.025819173968274964,5
a100,legacy,auto,4,2080768,51.14880204,50.68799853,52.32639983,51.09760165,51.81439966,0.014013974548992154,5
a100,legacy,auto,4,2097152,51.09760165,50.48320442,52.58240178,50.63679814,51.14880204,0.010020116081123277,5
a100,legacy,auto,4,2113536,51.45599693,50.38080364,52.27519944,50.89280009,51.81439966,0.017910440473123644,5
a100,legacy,auto,4,2129920,51.25120282,50.48320442,52.01920122,50.63679814,51.96800083,0.025974077031427567,5
a100,legacy,auto,4,2146304,50.8415997,50.68799853,54.32320386,50.73919892,52.42880061,0.03323266183538287,5
a100,legacy,auto,4,2162688,51.40479654,51.14880204,54.73279953,51.14880204,51.6095981,0.008964067383117393,5
a100,legacy,auto,4,2179072,51.35359615,50.79039931,54.47679758,51.25120282,53.45280096,0.0428713528370884,5
a100,legacy,auto,4,2195456,51.6095981,51.20000243,52.53120139,51.40479654,52.12159827,0.01388892292110293,5
a100,legacy,auto,4,2211840,51.91680044,51.09760165,54.32320386,51.71199888,53.50400135,0.03451681256958446,5
a100,legacy,auto,4,2228224,52.01920122,51.20000243,54.8864007,51.96800083,52.01920122,0.0009842594426519764,5
a100,legacy,auto,4,2244608,51.96800083,51.25120282,52.07039788,51.45599693,51.96800083,0.009852291637596239,5
a100,legacy,auto,4,2260992,51.91680044,51.30239576,54.16960269,51.55839771,53.09439823,0.029585808581851076,5
a100,legacy,auto,4,2277376,52.68480256,51.76319927,53.19679901,52.17279866,52.94079706,0.014577228397608012,5
a100,legacy,auto,4,2293760,52.88959667,51.66079849,54.73279953,51.86560005,53.2479994,0.026137453053865382,5
a100,legacy,auto,4,2310144,53.96480113,51.81439966,55.09120226,51.86560005,54.73279953,0.05313091904282171,5
a100,legacy,auto,4,2326528,52.73600295,52.01920122,53.86240035,52.07039788,53.81119996,0.033009746333078925,5
a100,legacy,auto,4,2342912,52.01920122,51.81439966,53.40160057,51.91680044,53.19679901,0.02460627114566056,5
a100,legacy,auto,4,2359296,52.17279866,51.55839771,52.480001,52.17279866,52.22399905,0.0009813617692558208,5
a100,legacy,auto,4,2375680,53.60640213,53.35040018,58.52159858,53.50400135,53.60640213,0.0019102341498626596,5
a100,legacy,auto,4,2392064,54.1184023,53.50400135,54.83520031,53.65759879,54.83520031,0.021759724418176255,5
a100,legacy,auto,4,2408448,54.1184023,53.50400135,56.72960356,53.75999957,54.63039875,0.01608323865835928,5
a100,legacy,auto,4,2424832,54.32320386,53.81119996,57.90720135,53.96480113,54.52799797,0.010367518849798625,5
a100,legacy,auto,4,2441216,55.09120226,54.73279953,57.19039962,54.98880148,56.42240122,0.026022299045756897,5
a100,legacy,auto,4,2457600,55.96160144,54.37440425,56.62720278,55.24479598,56.21759966,0.01738341389395375,5
a100,legacy,auto,4,2473984,54.73279953,53.70879918,54.8864007,54.27200347,54.8864007,0.011225393827393019,5
a100,legacy,auto,4,2490368,54.52799797,53.86240035,54.98880148,54.27200347,54.98880148,0.013145503900479954,5
a100,legacy,auto,4,2506752,55.24479598,53.81119996,56.11519888,55.24479598,55.75679988,0.009267911862419796,5
a100,legacy,auto,4,2523136,55.44959754,54.68159914,58.1632033,55.24479598,55.6543991,0.007386944868346828,5
a100,legacy,auto,4,2539520,54.98880148,54.52799797,56.42240122,54.83520031,55.04000187,0.0037244230550194553,5
a100,legacy,auto,4,2555904,55.24479598,55.09120226,57.19039962,55.09120226,56.47360161,0.025023159656530604,5
a100,legacy,auto,4,2572288,55.34719676,54.37440425,57.08799884,55.19359559,55.50079793,0.0055504588847038894,5
a100,legacy,auto,4,2588672,55.14240265,54.83520031,55.34719676,55.04000187,55.14240265,0.001857024269507479,5
a100,legacy,auto,4,2605056,56.06399849,54.83520031,57.6511994,55.6543991,56.16639927,0.009132423369541232,5
a100,legacy,auto,4,2621440,55.04000187,54.78399992,56.57600239,54.98880148,55.55199832,0.010232500379092072,5
a100,legacy,auto,4,2637824,55.80800027,54.93760109,57.03679845,55.6543991,56.47360161,0.014678943987182643,5
a100,legacy,auto,4,2654208,57.2928004,55.75679988,58.67519975,57.19039962,57.2928004,0.0017873237000996102,5
a100,legacy,auto,4,2670592,55.80800027,54.8864007,56.37120083,55.24479598,55.80800027,0.010091819941141238,5
a100,legacy,auto,4,2686976,56.16639927,55.80800027,57.44640157,55.96160144,56.83199689,0.015496728672526787,5
a100,legacy,auto,4,2703360,55.80800027,55.19359559,56.42240122,55.75679988,55.85920066,0.001834876352934701,5
a100,legacy,auto,4,2719744,55.75679988,55.39839715,56.67840317,55.6543991,56.06399849,0.00734617823981192,5
a100,legacy,auto,4,2736128,56.26880005,55.39839715,57.03679845,55.96160144,56.72960356,0.013648809274723435,5
a100,legacy,auto,4,2752512,56.57600239,55.6543991,62.36159801,56.06399849,57.34400079,0.02262447408667114,5
a100,legacy,auto,4,2768896,59.28959697,58.47039819,60.31360105,58.57279897,60.00639871,0.024179616884988892,5
a100,legacy,auto,4,2785280,58.72640014,57.39520118,60.0575991,58.4191978,59.39199775,0.016564951157927426,5
a100,legacy,auto,4,2801664,59.54559892,53.81119996,60.67199633,59.44319814,59.6479997,0.0034394071722269937,5
a100,legacy,auto,4,2818048,59.44319814,53.65759879,61.08159944,59.1871962,59.75040048,0.009474663167912801,5
a100,legacy,auto,4,2834432,59.28959697,54.68159914,60.62080339,58.47039819,59.69920009,0.0207254217063031,5
a100,legacy,auto,4,2850816,59.69920009,58.72640014,61.33760139,59.6479997,60.62080339,0.016295087514295693,5
a100,legacy,auto,4,2867200,59.69920009,54.83520031,60.87679788,59.13599581,59.75040048,0.010291673407244243,5
a100,legacy,auto,4,2883584,60.51840261,54.37440425,61.79840118,60.46720222,61.08159944,0.010152237889677517,5
a100,legacy,auto,4,2899968,59.69920009,56.42240122,62.36159801,58.98240209,60.31360105,0.0222984388064353,5
a100,legacy,auto,4,2916352,60.00639871,58.1632033,60.87679788,59.28959697,60.41600183,0.018771412452923738,5
a100,legacy,auto,4,2932736,60.10879949,54.42559719,61.49119884,59.03360248,61.08159944,0.034071499969662744,5
a100,legacy,auto,4,2949120,60.36480144,55.14240265,61.59359962,57.39520118,60.41600183,0.05004241839513948,5
a100,legacy,auto,4,2965504,59.34079736,55.29599637,61.59359962,55.44959754,60.82559749,0.09059534399893006,5
a100,legacy,auto,4,2981888,59.49439853,54.83520031,63.33439797,55.55199832,61.79840118,0.10499144481392232,5
a100,legacy,auto,4,2998272,59.6479997,54.78399992,61.79840118,56.42240122,60.67199633,0.07124455357050308,5
a100,legacy,auto,4,3014656,60.00639871,54.8864007,60.31360105,55.50079793,60.15999988,0.0776450853602643,5
a100,legacy,auto,4,3031040,60.15999988,54.93760109,60.72319672,54.98880148,60.26240066,0.08765956101261876,5
a100,legacy,auto,4,3047424,60.36480144,55.60319871,62.4127984,56.62720278,61.23520061,0.07633584009350469,5
a100,legacy,auto,4,3063808,60.46720222,55.60319871,61.33760139,56.06399849,60.97919866,0.08128704470428198,5
